id,date_created,date_updated,name,description,feast_code,notes,month,day,prefix,created_by_id,last_updated_by_id
1613,2023-06-07 20:17:14.912891+00,2023-07-17 18:39:40.954616+00,Dom. 2 Quadragesimae,2nd Sunday of Lent,07021000,,,,07,,
1634,2023-06-07 20:17:20.102255+00,2023-07-17 18:39:40.976159+00,Dom. 3 Quadragesimae,3rd Sunday of Lent,07031000,,,,07,,
1641,2023-06-07 20:17:22.267286+00,2023-07-17 18:39:40.984428+00,Dom. 4 Quadragesimae,4th Sunday of Lent,07041000,,,,07,,
1685,2023-06-07 20:17:32.820727+00,2023-07-17 18:39:41.036697+00,Dom. Quadragesimae,Sundays in Lent,07001000,,,,07,,
1658,2023-06-07 20:17:26.303496+00,2023-07-17 18:39:42.387382+00,Dom. de Passione,5th Sunday of Lent (Passion Sunday),07051000,,,,07,,
2459,2023-06-07 20:17:50.012594+00,2023-07-17 18:39:41.109016+00,"Eupli, Leucii","Euplus, Deacon Martyr; and Leucius, Bishop Confessor",14081210,,8,12,14,,
1713,2023-06-07 20:17:55.48874+00,2023-07-17 18:39:41.140296+00,Fer. 2 Hebd. 1 Quad.,"Monday, 1st week, Lent",07012000,,,,07,,
1716,2023-06-07 20:17:56.205578+00,2023-07-17 18:39:41.144154+00,Fer. 2 Hebd. 2 Quad.,"Monday, 2nd week, Lent",07022000,,,,07,,
1720,2023-06-07 20:17:57.140769+00,2023-07-17 18:39:41.148971+00,Fer. 2 Hebd. 3 Quad.,"Monday, 3rd week, Lent",07032000,,,,07,,
1724,2023-06-07 20:17:58.181746+00,2023-07-17 18:39:41.152729+00,Fer. 2 Hebd. 4 Quad.,"Monday, 4th week, Lent",07042000,,,,07,,
1735,2023-06-07 20:18:01.469338+00,2023-07-17 18:39:41.168313+00,Fer. 2 Quadragesimae,Mondays in Lent,07002000,,,,07,,
1711,2023-06-07 20:17:54.819247+00,2023-07-17 18:39:41.137901+00,Fer. 2 de Passione,"Monday, 5th week, Lent",07052000,,,,07,,
1727,2023-06-07 20:17:58.884459+00,2023-07-17 18:39:41.15759+00,Fer. 2 in Letaniis,Rogation Monday,08062000,,,,08,,
1744,2023-06-07 20:18:03.364919+00,2023-07-17 18:39:41.179137+00,Fer. 3 Hebd. 1 Quad.,"Tuesday, 1st week, Lent",07013000,,,,07,,
1747,2023-06-07 20:18:03.995265+00,2023-07-17 18:39:41.182809+00,Fer. 3 Hebd. 2 Quad.,"Tuesday, 2nd week, Lent",07023000,,,,07,,
1751,2023-06-07 20:18:04.925921+00,2023-07-17 18:39:41.187583+00,Fer. 3 Hebd. 3 Quad.,"Tuesday, 3rd week, Lent",07033000,,,,07,,
1754,2023-06-07 20:18:05.852647+00,2023-07-17 18:39:41.191199+00,Fer. 3 Hebd. 4 Quad.,"Tuesday, 4th week, Lent",07043000,,,,07,,
1764,2023-06-07 20:18:09.020403+00,2023-07-17 18:39:41.20702+00,Fer. 3 Quadragesimae,Tuesdays in Lent,07003000,,,,07,,
1742,2023-06-07 20:18:02.820474+00,2023-07-17 18:39:41.176724+00,Fer. 3 de Passione,"Tuesday, 5th week, Lent",07053000,,,,07,,
1756,2023-06-07 20:18:06.57989+00,2023-07-17 18:39:41.195997+00,Fer. 3 in Letaniis,Rogation Tuesday,08063000,,,,08,,
1774,2023-06-07 20:18:11.136761+00,2023-07-17 18:39:41.216514+00,Fer. 4 Hebd. 1 Quad.,"Wednesday, 1st week, Lent",07014000,,,,07,,
1777,2023-06-07 20:18:11.808599+00,2023-07-17 18:39:41.220255+00,Fer. 4 Hebd. 2 Quad.,"Wednesday, 2nd week, Lent",07024000,,,,07,,
1781,2023-06-07 20:18:12.741334+00,2023-07-17 18:39:41.225062+00,Fer. 4 Hebd. 3 Quad.,"Wednesday, 3rd week, Lent",07034000,,,,07,,
1784,2023-06-07 20:18:13.93677+00,2023-07-17 18:39:41.22985+00,Fer. 4 Hebd. 4 Quad.,"Wednesday, 4th week, Lent",07044000,,,,07,,
1796,2023-06-07 20:18:17.861193+00,2023-07-17 18:39:41.249069+00,Fer. 4 Q.T. Quad.,"Ember Day, Lent (Wednesday)",07014009,,,,07,,
1798,2023-06-07 20:22:58.242017+00,2023-07-17 18:39:41.251442+00,Fer. 4 Quadragesimae,Wednesdays in Lent,07004000,,,,07,,
1772,2023-06-07 20:18:10.625148+00,2023-07-17 18:39:41.214155+00,Fer. 4 de Passione,"Wednesday, 5th week, Lent",07054000,,,,07,,
1786,2023-06-07 20:18:14.668514+00,2023-07-17 18:39:41.23342+00,Fer. 4 in Letaniis,Rogation Wednesday,08064000,,,,08,,
1804,2023-06-07 20:22:59.771834+00,2023-07-17 18:39:41.258735+00,Fer. 5 Hebd. 1 Quad.,"Thursday, 1st week, Lent",07015000,,,,07,,
1807,2023-06-07 20:23:00.457988+00,2023-07-17 18:39:41.262392+00,Fer. 5 Hebd. 2 Quad.,"Thursday, 2nd week, Lent",07025000,,,,07,,
1811,2023-06-07 20:23:01.529034+00,2023-07-17 18:39:41.268382+00,Fer. 5 Hebd. 3 Quad.,"Thursday, 3rd week, Lent",07035000,,,,07,,
1814,2023-06-07 20:23:02.439884+00,2023-07-17 18:39:41.272075+00,Fer. 5 Hebd. 4 Quad.,"Thursday, 4th week, Lent",07045000,,,,07,,
1824,2023-06-07 20:23:06.028635+00,2023-07-17 18:39:41.285324+00,Fer. 5 Quadragesimae,Thursdays in Lent,07005000,,,,07,,
1802,2023-06-07 20:22:59.201904+00,2023-07-17 18:39:41.256361+00,Fer. 5 de Passione,"Thursday, 5th week, Lent",07055000,,,,07,,
1830,2023-06-07 20:23:07.352951+00,2023-07-17 18:39:41.292458+00,Fer. 6 Hebd. 1 Quad.,"Friday, 1st week, Lent",07016000,,,,07,,
1833,2023-06-07 20:23:08.043313+00,2023-07-17 18:39:41.296057+00,Fer. 6 Hebd. 2 Quad.,"Friday, 2nd week, Lent",07026000,,,,07,,
1836,2023-06-07 20:23:08.921153+00,2023-07-17 18:39:41.300783+00,Fer. 6 Hebd. 3 Quad.,"Friday, 3rd week, Lent",07036000,,,,07,,
1839,2023-06-07 20:23:09.849441+00,2023-07-17 18:39:41.305536+00,Fer. 6 Hebd. 4 Quad.,"Friday, 4th week, Lent",07046000,,,,07,,
1851,2023-06-07 20:23:13.93904+00,2023-07-17 18:39:41.324871+00,Fer. 6 Q.T. Quad.,"Ember Day, Lent (Friday)",07016009,,,,07,,
1853,2023-06-07 20:23:14.253968+00,2023-07-17 18:39:41.327263+00,Fer. 6 Quadragesimae,Fridays in Lent,07006000,,,,07,,
1828,2023-06-07 20:23:06.812322+00,2023-07-17 18:39:41.290079+00,Fer. 6 de Passione,"Friday, 5th week, Lent",07056000,,,,07,,
4561,2023-06-07 20:23:18.299414+00,2023-07-17 18:39:41.353582+00,Flori,"Florus, Bishop of Lodève",14110400,"Grotefend (Nov. 4); Holweck, p. 391 (Oct.30);",11,4,14,,
1891,2023-06-07 20:23:28.873173+00,2023-07-17 18:39:42.410465+00,Hebd. 1 Quad.,1st week of Lent,07018000,,,,07,,
1894,2023-06-07 20:23:29.418911+00,2023-07-17 18:39:41.420733+00,Hebd. 2 Quad.,2nd week of Lent,07028000,,,,07,,
1897,2023-06-07 20:23:30.044664+00,2023-07-17 18:39:41.4241+00,Hebd. 3 Quad.,3rd week of Lent,07038000,,,,07,,
1900,2023-06-07 20:23:30.814268+00,2023-07-17 18:39:41.427517+00,Hebd. 4 Quad.,4th week of Lent,07048000,,,,07,,
1913,2023-06-07 20:23:33.500671+00,2023-07-17 18:39:41.443321+00,Hebd. Quadragesimae,Weekdays in Lent,07008000,,,,07,,
1907,2023-06-07 20:23:32.061778+00,2023-07-17 18:39:41.434216+00,Hebd. de Passione,5th week of Lent,07058000,,,,07,,
2686,2023-06-07 20:23:38.460971+00,2023-07-17 18:39:41.471451+00,Huberti,"Hubert, First Bishop of Liege, Confessor",14110330,,11,3,14,,
4564,2023-06-07 20:23:38.783094+00,2023-07-17 18:39:41.473887+00,Hugonis Episc. Lincolniensis,"Hugh, Bishop of Lincoln",14111740,"Holweck, p. 494;",11,17,14,,
1926,2023-06-07 20:23:42.093639+00,2023-07-17 18:39:41.489455+00,In Letaniis,"General, Rogation Days",08068010,,,,08,,
2238,2023-06-07 20:23:42.314093+00,2023-07-17 18:39:41.490647+00,In Letaniis maj.,The greater litany; The Major Rogation,08042500,"""In Letaniis majoribus""; NOTE: This feastcode uses a ""fixed date"" method of coding within the prefix ""08,"" a prefix which is designated for movable feasts.",4,25,08,,
1931,2023-06-07 20:23:44.216565+00,2023-07-17 18:39:41.50143+00,In tempore Quad.,"General, in Lent",07000000,,,,07,,
4324,2023-06-07 20:23:47.677388+00,2023-07-17 18:39:41.522377+00,Isabelle,"Isabel, Virgin, Sister of King Louis IX of France (daughter of King Louis VIII), founder of a convent at Longchamp",14090160,"Holweck, p. 511;",9,1,14,,
4325,2023-06-07 20:23:48.128653+00,2023-07-17 18:39:41.525972+00,Iwigii,"Iwigius (Ywi, Iwig, Ivi, Ywy, Ivy, Iwie), Deacon, Hermit, of Lindisfarne",14100860,"Holweck, p. 1045 and p. 516 (listed as Oct. 6);",10,8,14,,
2277,2023-06-07 20:23:52.30172+00,2023-07-17 18:39:41.607428+00,Joannis Port. Lat.,John before the Latin Gate,14050600,,5,6,14,,
2146,2023-06-07 20:23:53.900552+00,2023-07-17 18:39:41.553438+00,"Juliani, Epi.","Julian, Bishop of Le Mans",14012710,,1,27,14,,
2542,2023-06-07 20:23:54.550287+00,2023-07-17 18:39:41.558193+00,"Justi, Epi.","Justus, Bishop of Lyons",14090150,,9,1,14,,
1941,2023-06-07 20:23:56.664884+00,2023-07-17 18:39:41.572788+00,LACUNA,Indicates missing page(s) in MS,00000000,,,,00,,
1944,2023-06-07 20:24:01.500358+00,2024-10-25 17:24:17.56993+00,LITURA,Indicates that the liturgical occasion is unknown or missing due to an erasure in the manuscript or other removal (e.g. fragmentation) of information that was previously present.,00000001,,,,00,,251687
2546,2023-06-07 20:24:01.647264+00,2023-07-17 18:39:41.602747+00,LOCAL:Adriani,"Adrian, Martyr, as witnessed at Augsburg",14090830,DO NOT USE THIS FEASTNAME - It merely holds a number for a local celebration.,9,8,14,,
2478,2023-06-07 20:24:01.797117+00,2023-07-17 18:39:41.603925+00,LOCAL:Afrae,"Afra, Martyr, as witnessed at Augsburg and Muenster",14080710,DO NOT USE THIS FEASTNAME - It merely holds a number for a local celebration.,8,7,14,,
2479,2023-06-07 20:24:01.949793+00,2023-07-17 18:39:41.605099+00,LOCAL:Annae,"Anne, as witnessed in Muenster (after 1510)",14081650,DO NOT USE THIS FEASTNAME - It merely holds a number for a local celebration.,8,16,14,,
2383,2023-06-07 20:24:02.100786+00,2023-07-17 18:39:42.439352+00,"LOCAL:Annae,Zutfania","Anne, as witnessed at Zutphen",14071900,DO NOT USE THIS FEASTNAME - It merely holds a number for a local celebration.,7,19,14,,
2547,2023-06-07 20:24:02.445751+00,2023-07-17 18:39:41.669776+00,LOCAL:Hieronimi,"Jerome, as witnessed in Muenster",14092810,DO NOT USE THIS FEASTNAME - It merely holds a number for a local celebration.,9,28,14,,
2334,2023-06-07 20:24:02.58148+00,2023-07-17 18:39:42.44055+00,LOCAL:Sept.Dorm.Eph.,"Seven Sleepers of Ephesus, as witnessed at Muenster",14062710,DO NOT USE THIS FEASTNAME - It merely holds a number for a local celebration.,6,27,14,,
2613,2023-06-07 20:24:02.715875+00,2023-07-17 18:39:42.471239+00,"LOCAL:Sulpit.,Sever.","Sulpitius (Sulpitianus, Simplicius) and Servilianus, Martyrs, as witnessed at Augsburg",14100310,DO NOT USE THIS FEASTNAME - It merely holds a number for a local celebration.,10,3,14,,
2384,2023-06-07 20:24:02.857572+00,2023-07-17 18:39:41.608582+00,LOCAL:Tr.Trium Regum,"Moving of relics of the Three Kings (the Magi) to Cologne in the 12th Century, as witnessed in Muenster",14072620,DO NOT USE THIS FEASTNAME - It merely holds a number for a local celebration.,7,26,14,,
2335,2023-06-07 20:24:03.007696+00,2023-07-17 18:39:41.609832+00,LOCAL:Transl. Serva.,Moving of Servatius's relics,14060710,DO NOT USE THIS FEASTNAME - It merely holds a number for a local celebration.,6,7,14,,
2329,2023-06-07 20:23:56.85744+00,2023-07-17 18:39:41.573968+00,Ladislai,"Ladislaus, King of Hungary",14062700,,6,27,14,,
2544,2023-06-07 20:23:57.087021+00,2023-07-17 18:39:41.575218+00,Lamberti,"Lambert, Bishop of Maestricht",14091700,,9,17,14,,
1942,2023-06-07 20:23:57.265765+00,2023-07-17 18:39:41.57655+00,"Lamberti,8",In week after Lambert,14091708,,,,14,,
2330,2023-06-07 20:23:57.410638+00,2023-07-17 18:39:41.577754+00,Landelini,"Landelinus, Abbot",14061520,,6,15,14,,
2331,2023-06-07 20:23:57.554981+00,2023-07-17 18:39:41.578953+00,Landerici,"Landericus (Landry), Bishop of Paris",14061000,,6,10,14,,
2148,2023-06-07 20:23:57.719951+00,2023-07-17 18:39:41.580161+00,Launomari,"Launomarus, Abbot of Corbie",14011930,,1,19,14,,
2477,2023-06-07 20:23:58.332769+00,2023-07-17 18:39:41.581333+00,Laurentii,"Laurence, Martyr",14081000,,8,10,14,,
1943,2023-06-07 20:23:58.513445+00,2023-07-17 18:39:41.582562+00,"Laurentii,8",In week after Laurence,14081008,,,,14,,
4569,2023-06-07 20:23:58.677435+00,2023-07-17 18:39:42.436951+00,Lauteni,"Lautein (Lothenus, Lautenus), Abbot, founder of Silèze and Maximiac abbeys in the Jura mountains",14110200,"Holweck, p. 593 (Nov 1);",11,2,14,,
2742,2023-06-07 20:23:58.871524+00,2023-07-17 18:39:41.583784+00,Lazari,"Lazarus of Bethany, ""Bp."" Marseilles",14121700,,12,17,14,,
2688,2023-06-07 20:23:59.032764+00,2023-07-17 18:39:41.584961+00,Lebuini,"Lebwin (Lebuin, Liafwin, Leafwine), Confessor",14111200,,11,12,14,,
4591,2023-06-07 20:23:59.183776+00,2023-07-17 18:39:41.586128+00,Leocadiae,"Leocadia of Toledo, Virgin Martyr",14120920,"Holweck, p. 601;",12,9,14,,
2611,2023-06-07 20:23:59.383658+00,2023-07-17 18:39:41.587306+00,Leodegarii,"Leodegarius (Leger), Bishop Martyr",14100200,,10,2,14,,
2689,2023-06-07 20:23:59.579323+00,2023-07-17 18:39:41.58849+00,Leonardi,"Leonard, Hermit",14110610,,11,6,14,,
4329,2023-06-07 20:23:59.736045+00,2023-07-17 18:39:42.438152+00,Leonardi a Portu Mauritio,"Leonardo of Porto Maurizio (Leonard of Port Maurice), confessor, missionary and ascetic writer (canonized 1867)",14112630,"Holweck, pp. 602-3; OCLC WorldCat Identities http://worldcat.org/identities/lccn-no2003078139/",11,26,14,,
2332,2023-06-07 20:23:59.91936+00,2023-07-17 18:39:41.589655+00,Leonis,"Leo the Great, Pope",14062800,,6,28,14,,
2934,2023-06-07 20:24:00.069985+00,2023-07-17 18:39:41.590859+00,"Leonis I Papae, Confessoris et Ecclesiae Doctoris",,,,4,11,,,
2241,2023-06-07 20:24:00.207572+00,2023-07-17 18:39:41.592062+00,"Leonis, Pont.","Leo IX, Pope",14041900,,4,19,14,,
2242,2023-06-07 20:24:00.363916+00,2023-07-17 18:39:41.593272+00,"Leonis, Pont., Quad.","Leo IX, Pope, when the feast occurs during Lent",14041910,,4,19,14,,
2545,2023-06-07 20:24:00.526812+00,2023-07-17 18:39:41.594476+00,Leopardi,"Leopardus, Martyr",14093010,,9,30,14,,
2690,2023-06-07 20:24:00.726883+00,2023-07-17 18:39:41.595634+00,Leopoldi,"Leopold, Margrave of Austria (Leopoldi Marchionis)",14111520,"Holweck, p. 606;",11,15,14,,
4604,2023-12-23 01:16:25.827826+00,2023-12-23 01:16:25.827858+00,"Leopoldi, transl.","Moving of Leopold, Margrave of Austria's relics (Leopoldi Marchionis)",14021520,"Holweck, p. 606;",2,15,14,613,
2333,2023-06-07 20:24:00.876083+00,2023-07-17 18:39:41.596842+00,Leutfredi,"Leufred (Leufroy), Abbot",14062110,,6,21,14,,
2382,2023-06-07 20:24:01.028746+00,2023-07-17 18:39:41.598004+00,Liborii,"Liborius, Confessor and Bishop of Lemans",14072300,,7,23,14,,
4330,2023-06-07 20:24:01.171294+00,2023-07-17 18:39:41.599197+00,Licinii,"Licinius, Confessor, Bishop of Angers",14110150,"Holweck, p. 611;",11,1,14,,
2691,2023-06-07 20:24:01.330236+00,2023-07-17 18:39:41.600393+00,Lini,"Linus, Bishop of Rome",14112600,,11,26,14,,
2614,2023-06-07 20:24:03.258457+00,2023-07-17 18:39:41.610971+00,Lucae,"Luke, Evangelist",14101800,,10,18,14,,
1945,2023-06-07 20:24:03.409769+00,2023-07-17 18:39:41.612155+00,"Lucae,8",In week after Luke,14101808,,,,14,,
2615,2023-06-07 20:24:03.576687+00,2023-07-17 18:39:41.613332+00,Lucani,"Lucanus of Gascony, Martyr",14103000,,10,30,14,,
2743,2023-06-07 20:24:03.976144+00,2023-07-17 18:39:41.614486+00,Luciae,"Lucy (Lucia), Virgin Martyr",14121300,,12,13,14,,
2548,2023-06-07 20:24:04.150786+00,2023-07-17 18:39:41.615635+00,"Luciae, Germiniani","Lucy and Germinianus, Martyrs",14091620,,9,16,14,,
1946,2023-06-07 20:24:04.311826+00,2023-07-17 18:39:41.616826+00,"Luciae,8",In week after Lucy,14121308,,,,14,,
2616,2023-06-07 20:24:04.477895+00,2023-07-17 18:39:41.617943+00,Luciani et Soc.,"Lucianus and Companions, Martyrs",14101620,,10,16,14,,
2224,2023-06-07 20:24:04.648439+00,2023-07-17 18:39:41.619059+00,Ludgeri,"Ludger (Liudger), First Bishop of Muenster",14032600,,3,26,14,,
2549,2023-06-07 20:24:04.837372+00,2023-07-17 18:39:41.620191+00,Ludmillae,"Ludmilla, Matron and Martyr",14091630,,9,16,14,,
2480,2023-06-07 20:24:05.000882+00,2023-07-17 18:39:41.621508+00,Ludovici,"Louis IX, King of France",14082500,,8,25,14,,
2481,2023-06-07 20:24:05.176046+00,2023-07-17 18:39:41.62264+00,Ludovici Toul.,"Louis, Bishop of Toulouse",14081900,,8,19,14,,
2550,2023-06-07 20:24:05.352301+00,2023-07-17 18:39:41.623833+00,Lupi,"Lupus (Leu), Bishop of Sens",14090110,,9,1,14,,
2617,2023-06-07 20:24:05.537518+00,2023-07-17 18:39:41.624943+00,Lupi Bajocensis,"Lupus, Bishop of Bayeux",14102520,,10,25,14,,
4570,2023-06-07 20:24:05.772669+00,2023-07-17 18:39:41.626058+00,Lutgardae,"Lutgard, Virgin, Mystic, Cistercian Order",14061620,"Holweck, pp. 628-29;",6,16,14,,
2692,2023-06-07 20:24:06.336214+00,2023-07-17 18:39:41.629447+00,Maclovii,"Maclovius (Malo, Maclou, Machut, Maclow, Maloù, Mac'h Low, Maglovius, Machutus), Bishop of Aleth",14111510,"^formerly ""Machuti""; Holweck, p. 635;",11,15,14,,
2390,2023-06-07 20:24:11.974808+00,2023-07-17 18:39:41.661649+00,"Martialis, Apost.","Martial, ""Apostle"" of Limoges",14070800,,7,8,14,,
2338,2023-06-07 20:24:12.162313+00,2024-07-13 03:19:46.604285+00,"Martialis, Epi.","Martial, Bishop of Limoges",14063010,"Holweck, p. 666; Jun.16 (Dominican)",6,30,14,,613
2695,2023-06-07 20:24:14.592429+00,2023-07-17 18:39:41.673742+00,Maturini,"Maturin, Priest of Larchant (Sens)",14110930,,11,9,14,,
2621,2023-06-07 20:24:15.838688+00,2023-07-17 18:39:41.680978+00,Maximiliani,"Maximilian, Bishop of Lorch",14101220,,10,12,14,,
2563,2023-06-07 20:24:34.044312+00,2023-07-17 18:39:41.779312+00,Octava Lamberti,Octave of Lambert,14092410,,9,24,14,,
2491,2023-06-07 20:24:34.271288+00,2023-07-17 18:39:41.780412+00,Octava Laurentii,Octave of Laurence,14081700,,8,17,14,,
2247,2023-06-07 20:24:34.428515+00,2023-07-17 18:39:41.781582+00,Octava Ludgeri,The Octave of Ludger,14040210,,4,2,14,,
4359,2023-06-07 20:24:43.017018+00,2023-07-17 18:39:41.824503+00,Ordo in finem hominis diei,Last rites (including extreme unction),13004000,Old-Hispanic,,,13,,
2493,2023-06-07 20:24:45.473554+00,2023-07-17 18:39:41.841097+00,Passio Laurentiae,Passion of Laurentia,14081630,,8,16,14,,
4525,2023-06-07 20:24:52.576815+00,2023-07-17 18:39:41.871725+00,Photini Episc. et soc.,"Photinus (Pothinus), First Bishop of Lyons",14060210,"Holweck, p. 816;",6,2,14,,
4391,2023-06-07 20:25:03.705436+00,2023-07-17 18:39:41.943754+00,Q.T. Quadragesimae,"Ember Days, Lent",07010009,,,,07,,
1984,2023-06-07 20:25:10.576112+00,2023-07-17 18:39:41.987876+00,Sabb. Hebd. 1 Quad.,"Saturday, 1st week, Lent",07017000,,,,07,,
1986,2023-06-07 20:25:11.018944+00,2023-07-17 18:39:41.990211+00,Sabb. Hebd. 2 Quad.,"Saturday, 2nd week, Lent",07027000,,,,07,,
1988,2023-06-07 20:25:11.469547+00,2023-07-17 18:39:41.992547+00,Sabb. Hebd. 3 Quad.,"Saturday, 3rd week, Lent",07037000,,,,07,,
1990,2023-06-07 20:25:11.903888+00,2023-07-17 18:39:41.994863+00,Sabb. Hebd. 4 Quad.,"Saturday, 4th week, Lent",07047000,,,,07,,
1997,2023-06-07 20:25:13.958845+00,2023-07-17 18:39:42.460003+00,Sabb. Quadragesimae,Saturdays in Lent,07007000,,,,07,,
1983,2023-06-07 20:25:10.274427+00,2023-07-17 18:39:41.986737+00,Sabb. de Passione,"Saturday, 5th week, Lent",07057000,,,,07,,
2039,2023-06-07 20:25:31.075293+00,2023-07-17 18:39:41.067625+00,Suff. Lamberti,Memorial chants for Lambert,15091700,,,,15,,
2040,2023-06-07 20:25:31.243294+00,2023-07-17 18:39:41.2082+00,Suff. Laurentii,Memorial chants for Laurence,15081000,,,,15,,
2041,2023-06-07 20:25:31.389299+00,2023-07-17 18:39:41.354796+00,Suff. Ludgeri,Memorial Chants for Ludger,15032600,,,,15,,
4402,2023-06-07 20:25:31.532874+00,2023-07-17 18:39:41.484692+00,Suff. Ludmilae,Memorial chants for Ludmila,15091630,,,,15,,
2778,2023-06-07 20:25:44.290644+00,2023-07-17 18:39:42.17251+00,Transl. Bartholomaei,Moving of Bartholomew's relics to Lipari,14021320,"Holweck, p.135;",2,13,14,,
2253,2023-06-07 20:25:47.901277+00,2023-07-17 18:39:42.196565+00,Transl. Lamberti,Moving of Lambert's relics,14042820,,4,28,14,,
2351,2023-06-07 20:25:48.060119+00,2023-07-17 18:39:42.197759+00,Transl. Lebuini,Moving of Liafwin's relics,14062510,,6,25,14,,
2650,2023-06-07 20:25:48.201048+00,2023-07-17 18:39:42.198964+00,Transl. Ludgeri,Moving of Ludger's relics,14100320,in Muenster,10,3,14,,
4413,2023-06-07 20:25:48.349464+00,2024-07-12 04:23:41.463912+00,Transl. Ludmilae,Moving of Ludmila's relics,14111020,"Holweck, p.624;",11,10,14,,613
