id,date_created,date_updated,name,description,feast_code,notes,month,day,prefix,created_by_id,last_updated_by_id
4537,2023-06-07 20:16:14.93909+00,2023-07-17 18:39:40.682986+00,Caesarii Arelatensis,"Caesarius, Archbishop of Arles",14082700,"Holweck, p. 178;",8,27,14,,
2666,2023-06-07 20:16:15.10228+00,2023-07-17 18:39:40.684226+00,"Caesarii, Juliani","Caesarius and Julian, Martyrs",14110130,,11,1,14,,
2588,2023-06-07 20:16:15.333343+00,2023-07-17 18:39:40.685451+00,Callisti,"Callistus (Calixtus) I, Pope",14101400,,10,14,14,,
4551,2023-06-07 20:16:15.465938+00,2023-07-17 18:39:42.368767+00,Camilli de Lellis,"Camillus de Lellis, Confessor, Founder of the Canons Regular of a Good Death (Infirmis Ministrantium)",14071820,"Holweck, p. 186; July 14, 15, or 18;",7,18,14,,
4272,2023-06-07 20:16:15.596112+00,2023-07-17 18:39:40.686625+00,Candidi,"Candidus, Martyr, at Innichen, diocese of Brixen, Tyrol",14120110,,,,14,,
4556,2023-06-07 20:16:15.748911+00,2023-07-17 18:39:40.687833+00,Canici,"Cainnech of Aghaboe (Canice, Cannicus, Kenneth, Kenny), Abbot",14101140,"Holweck, p. 188;",10,11,14,,
2263,2023-06-07 20:16:15.923488+00,2023-07-17 18:39:40.689118+00,Cantiorum,"Cantius, Cantianus and Cantianilla, Martyrs",14053100,,5,31,14,,
4273,2023-06-07 20:16:16.062142+00,2023-07-17 18:39:40.690346+00,"Caprasii, Abb.","Caprasius, Abbot of Lerins",14060110,,,,14,,
4274,2023-06-07 20:16:16.221897+00,2023-07-17 18:39:40.691564+00,"Caprasii, Mart.","Caprasius, Martyr, of Agen",14102000,,,,14,,
2264,2023-06-07 20:16:16.374847+00,2023-07-17 18:39:40.69277+00,Carauni,"Caraunus, Deacon and Martyr",14052810,,5,28,14,,
4275,2023-06-07 20:16:16.510494+00,2023-07-17 18:39:40.693977+00,Castuli,"Castulus, Martyr",14032610,,,,14,,
2667,2023-06-07 20:16:16.864508+00,2023-07-17 18:39:40.695202+00,Catharinae,"Catherine of Alexandria, Martyr",14112500,,11,25,14,,
4276,2023-06-07 20:16:16.984309+00,2023-07-17 18:39:40.696402+00,Catharinae Bononiensis,"Catharine of Bologna, Poor Clare and mystical writer (canonized 1712)",14030920,,,,14,,
4588,2023-06-07 20:16:17.708982+00,2023-07-17 18:39:40.69997+00,Celsi Treverensis,"Celsus, Confessor, reputed 5th Bishop of Trier (Treves)",14010400,"Holweck, p. 201;",1,4,14,,
4589,2023-06-07 20:16:17.832618+00,2023-07-17 18:39:40.701172+00,"Celsi Treverensis, invent.",Finding of Celsus of Trier's relics (in 980),14022320,"Holweck, p. 201;",2,23,14,,
2123,2023-06-07 20:16:17.970219+00,2023-07-17 18:39:40.702369+00,"Celsi, Juliani","Celsus and Julian, Martyrs",14010900,,1,9,14,,
2521,2023-06-07 20:16:18.132408+00,2023-07-17 18:39:40.703576+00,Chlodoaldi,"Chlodoaldus (Cloud), Frankish prince",14090720,,9,7,14,,
4526,2023-06-07 20:16:18.260653+00,2023-07-17 18:39:40.704761+00,Chlotildis Regina,"Chlothildis (Clotilda, Clotilde), Queen of France",14060310,"Holweck, p. 207;",6,3,14,,
2366,2023-06-07 20:16:18.423432+00,2023-07-17 18:39:40.705974+00,Christinae,"Christina, Virgin Martyr",14072400,,7,24,14,,
2367,2023-06-07 20:16:18.605502+00,2023-07-17 18:39:40.707151+00,Christophori,"Christopher, Martyr",14072510,,7,25,14,,
2668,2023-06-07 20:16:18.779128+00,2023-07-17 18:39:40.708339+00,"Chrysanthi, Dariae","Chrysanthus, Daria, Maurus, Martyrs",14112910,,11,29,14,,
2669,2023-06-07 20:16:18.985103+00,2023-07-17 18:39:40.709557+00,Chrysogoni,"Chrysogonus, Martyr",14112400,,11,24,14,,
2445,2023-06-07 20:16:19.417592+00,2023-07-17 18:39:40.711906+00,Clarae,"Clare of Assisi, Foundress",14081200,,8,12,14,,
4322,2023-06-07 20:23:45.278884+00,2024-07-12 04:09:45.187723+00,"Clarae, inventio",The finding of Clare's relics,14092310,"Holweck, p. 214;",9,23,14,,613
4490,2023-06-07 20:16:19.559455+00,2023-07-17 18:39:42.462549+00,"Claudii commentariensis, Symphoriani, Nicostrati et sociorum","Claudius, his sons Felicissimus and Symphorianus, his brother Victorinus, and Castor the brother of the jailer Nicostratus, Roman Martyrs",14070740,"Holweck, pp. 216-7; legend of S. Sebastian; compare to the feast of ""Four Crowned Martyrs"" (Nov.8, 14110800)",7,7,14,,
2670,2023-06-07 20:16:19.989111+00,2023-07-17 18:39:40.713147+00,Clementis,"Clement I, Pope and Martyr",14112300,,11,23,14,,
4463,2023-06-07 20:16:20.122666+00,2023-07-17 18:39:40.71445+00,Clementis Metensis,"Clement, first Bishop of Metz",14112340,"Holweck, p. 219;",11,23,14,,
1498,2023-06-07 20:16:20.279173+00,2023-07-17 18:39:40.715725+00,"Clementis,8",In week after Clement,14112308,,,,14,,
2522,2023-06-07 20:16:20.435262+00,2023-07-17 18:39:40.716979+00,Cleophae,"Cleophas, father of James the Less",14092510,,9,25,14,,
2589,2023-06-07 20:16:20.604885+00,2023-07-17 18:39:42.369966+00,Colomanni,"Coloman, Martyr",14101320,,10,13,14,,
2725,2023-06-07 20:16:20.760288+00,2023-07-17 18:39:42.37116+00,Columbae,"Columba of Sens, Virgin Martyr",14123110,,12,31,14,,
2671,2023-06-07 20:16:20.921613+00,2023-07-17 18:39:40.789632+00,Columbani,"Columbanus (Columban), Abbot",14112330,,11,23,14,,
1501,2023-06-07 20:16:22.428464+00,2023-07-17 18:39:40.729257+00,Comm. Apostolorum TP,"Common of Apostles, Eastertide",12801000,,,,12,,
1502,2023-06-07 20:16:22.585942+00,2023-07-17 18:39:40.730492+00,Comm. Apostolorum TQ,"Common of Apostles, Lent",12701000,,,,12,,
1499,2023-06-07 20:16:22.01015+00,2023-07-17 18:39:40.726692+00,Comm. Apostolorum post Septuagesima,"Common of Apostles, after Septuagesima",12601000,,,,12,,
1488,2023-06-07 20:16:22.174578+00,2023-07-17 18:39:40.72788+00,Comm. Apostolorum sive Martyrum TP,"Common of Apostles or Martyrs, Eastertide",12801100,,,,12,,
1503,2023-06-07 20:16:22.738466+00,2023-07-17 18:39:40.73171+00,"Comm. Apostolorum,8","Common of Apostles, in week of",12001008,,,,12,,
2093,2023-06-07 20:16:23.827307+00,2023-07-17 18:39:40.738915+00,Comm. Evangelistarum TP,"Common of Evangelists, Eastertide",12811000,,,,12,,
1509,2023-06-07 20:16:25.271593+00,2023-07-17 18:39:40.746159+00,Comm. plurimorum Confessorum TP,"Common of several Confessors, Eastertide",12805000,,,,12,,
1534,2023-06-07 20:16:24.862151+00,2023-07-17 18:39:40.743768+00,Comm. plurimorum Confessorum non Pontificum TP,"Common of several Confessors (not Popes), Eastertide",12805200,,,,12,,
1514,2023-06-07 20:16:27.018965+00,2023-07-17 18:39:40.753441+00,Comm. plurimorum Martyrum TP,"Common of several Martyrs, Eastertide",12803000,,,,12,,
1515,2023-06-07 20:16:27.158017+00,2023-07-17 18:39:40.754615+00,"Comm. plurimorum Martyrum,8","Common of several Martyrs, in week of",12003008,,,,12,,
1532,2023-06-07 20:16:28.474494+00,2023-07-17 18:39:40.760548+00,Comm. plurimorum Virginum TP,"Common of several Virgins, Eastertide",12806000,,,,12,,
1541,2023-06-07 20:16:33.157635+00,2023-07-17 18:39:40.719391+00,Comm. unius Confessoris Pontificis TP,"Common of one Confessor (Pope), Eastertide",12804100,,,,12,,
1525,2023-06-07 20:16:34.169457+00,2023-07-17 18:39:40.720584+00,Comm. unius Confessoris TP,"Common of one Confessor, Eastertide",12804000,,,,12,,
1533,2023-06-07 20:16:30.552488+00,2023-07-17 18:39:42.373577+00,Comm. unius Confessoris et Doctoris non Pontificis,"Common of one Confessor (Doctor, not Pope)",12004800,,,,12,,
1540,2023-06-07 20:16:30.988399+00,2023-07-17 18:39:40.772723+00,"Comm. unius Confessoris et Episcopi,8","Common of one Confessor (Bishop), in week of",12004308,,,,12,,
