id,date_created,date_updated,name,description,feast_code,notes,month,day,prefix,created_by_id,last_updated_by_id
1576,2023-06-07 20:16:54.332486+00,2023-07-17 18:39:40.86901+00,De Sapientia,"Summer Histories, from Wisdom",10200000,,,,10,,
1577,2023-06-07 20:16:55.042055+00,2023-07-17 18:39:40.872596+00,De Tobia,"Summer Histories, from Tobias",10400000,,,,10,,
1578,2023-06-07 20:16:55.697087+00,2023-07-17 18:39:40.873797+00,De Trinitate,Trinity Sunday,09011000,,,,09,,
1579,2023-06-07 20:16:55.886382+00,2023-07-17 18:39:40.875041+00,"De Trinitate,8",In the week after Trinity Sunday,09011008,,,,09,,
4286,2023-06-07 20:16:47.498725+00,2023-07-17 18:39:40.839068+00,De caritate,Chants for charity,16025000,,,,16,,
4443,2023-06-07 20:16:47.673252+00,2023-07-17 18:39:40.84026+00,De consecratione caemeteriorum,For the consecration of cemeteries,16046000,,,,16,,
1881,2023-06-07 20:16:48.623995+00,2023-07-17 18:39:40.844994+00,De festis duplicibus,Chants for feasts of duplex rank,16016000,,,,16,,
1882,2023-06-07 20:16:48.790152+00,2023-07-17 18:39:40.846189+00,De festis duplicibus majoribus,Chants for feasts of duplex major rank,16016002,,,,16,,
1879,2023-06-07 20:16:48.94614+00,2023-07-17 18:39:40.847371+00,De festis duplicibus majoribus TP,Chants for feasts of duplex major rank in Eastertide,16016082,,,,16,,
1883,2023-06-07 20:16:49.105884+00,2023-07-17 18:39:40.848551+00,De festis duplicibus minoribus,Chants for feasts of duplex minor rank,16016001,,,,16,,
1880,2023-06-07 20:16:49.304346+00,2023-07-17 18:39:40.849753+00,De festis duplicibus minoribus TP,Chants for feasts of duplex minor rank in Eastertide,16016081,,,,16,,
1885,2023-06-07 20:16:49.484897+00,2023-07-17 18:39:40.850936+00,De festis semiduplicibus,Chants for feasts of semiduplex rank,16015000,,,,16,,
1884,2023-06-07 20:16:49.64826+00,2023-07-17 18:39:40.852135+00,De festis semiduplicibus TP,Chants for feasts of semiduplex rank in Eastertide,16015080,,,,16,,
2863,2023-06-07 20:16:49.832412+00,2023-07-17 18:39:40.853307+00,De festis simplicibus,Chants for feasts of simple rank,16039000,,,,16,,
4550,2023-06-07 20:16:49.980577+00,2023-07-17 18:39:42.378745+00,De festis sollemnibus,Chants for solemn feasts,16051000,,,,16,,
4442,2023-06-07 20:16:52.225561+00,2023-07-17 18:39:42.381293+00,De quinque vulneribus Christi,The Five Wounds of Christ (celebrated on the Friday after the octave of Corpus Christi in Mainz and on a variety of other days in different locations),09026000,,,,09,,
2126,2023-06-07 20:17:02.49875+00,2023-07-17 18:39:40.894474+00,Die 2 p. Epiphaniam,"1st day after Epiphany (2nd day ""of"" Epiphany)",05010700,,1,7,05,,
2728,2023-06-07 20:17:02.668055+00,2023-07-17 18:39:40.895697+00,Die 3 a. Nat. Domini,The third day before Christmas,02122300,,12,23,02,,
2127,2023-06-07 20:17:02.98208+00,2023-07-17 18:39:40.898111+00,Die 3 p. Epiphaniam,"2nd day after Epiphany (3rd day ""of"" Epiphany)",05010800,,1,8,05,,
2128,2023-06-07 20:17:03.309315+00,2023-07-17 18:39:40.900537+00,Die 4 p. Epiphaniam,"3rd day after Epiphany (4th day ""of"" Epiphany)",05010900,,1,9,05,,
2729,2023-06-07 20:17:03.464436+00,2023-07-17 18:39:40.901736+00,Die 5 a. Nat. Domini,The fifth day before Christmas,02122100,"in later times, this conflicts with the office of Thomas;",12,21,02,,
2129,2023-06-07 20:17:03.81229+00,2023-07-17 18:39:40.904124+00,Die 5 p. Epiphaniam,4th day after Epiphany (5th day of Epiphany),05011000,,1,10,05,,
2730,2023-06-07 20:17:04.012209+00,2023-07-17 18:39:40.905321+00,Die 5 p. Nat. Domini,4th day after Christmas,02122900,,12,29,02,,
2130,2023-06-07 20:17:04.330321+00,2023-07-17 18:39:40.907701+00,Die 6 p. Epiphaniam,"5th day after Epiphany (6th day ""of"" Epiphany",05011100,,1,11,05,,
2731,2023-06-07 20:17:04.524789+00,2023-07-17 18:39:40.908907+00,Die 6 p. Nat. Domini,5th day after Christmas,02123000,,12,30,02,,
2131,2023-06-07 20:17:04.835688+00,2023-07-17 18:39:40.911331+00,Die 7 p. Epiphaniam,"6th day after Epiphany (7th day ""of"" Epiphany)",05011200,,1,12,05,,
2732,2023-06-07 20:17:04.992224+00,2023-07-17 18:39:40.912544+00,Die 7 p. Nat. Domini,6th day after Christmas,02123100,,12,31,02,,
1581,2023-06-07 20:17:06.515258+00,2023-07-17 18:39:40.991809+00,Dom. 1 Adventus,1st Sunday of Advent,01011000,,,,01,,
1585,2023-06-07 20:17:07.874915+00,2023-07-17 18:39:40.920994+00,Dom. 1 Quadragesimae,1st Sunday of Lent,07011000,,,,07,,
1583,2023-06-07 20:17:06.689844+00,2023-07-17 18:39:42.383791+00,"Dom. 1 p. Epiph.,8",In the week following the 1st Sunday after Epiphany,05011018,,,,05,,
2103,2023-06-07 20:17:06.997937+00,2023-07-17 18:39:42.465081+00,Dom. 1 p. Epiphaniam,"1st Sunday after Epiphany (Sunday within the octave of Epiphany,  'Dom. Infra Oct. Epiph.')",05011010,,,,05,,
4607,2024-05-18 18:45:40.476856+00,2024-05-18 18:45:40.476896+00,Dom. 1 p. Oct. Corporis Christi,Sunday after the Octave of Corpus Christi,09031010,,,,09,613,
1584,2023-06-07 20:17:07.239158+00,2023-07-17 18:39:40.919822+00,Dom. 1 p. Pent.,1st Sunday after Pentecost,09011010,,,,09,,
1586,2023-06-07 20:17:08.142648+00,2023-07-17 18:39:40.922174+00,Dom. 10 p. Pent.,10th Sunday after Pentecost,09101000,,,,09,,
1587,2023-06-07 20:17:08.308119+00,2023-07-17 18:39:40.923349+00,"Dom. 10 p. Pent.,8",In 11th week after Pentecost,09101008,,,,09,,
1588,2023-06-07 20:17:08.587136+00,2023-07-17 18:39:40.924554+00,Dom. 11 p. Pent.,11th Sunday after Pentecost,09111000,,,,09,,
1589,2023-06-07 20:17:08.721692+00,2023-07-17 18:39:40.925809+00,"Dom. 11 p. Pent.,8",In 12th week after Pentecost,09111008,,,,09,,
1590,2023-06-07 20:17:08.992461+00,2023-07-17 18:39:40.927004+00,Dom. 12 p. Pent.,12th Sunday after Pentecost,09121000,,,,09,,
1591,2023-06-07 20:17:09.144366+00,2023-07-17 18:39:40.928186+00,"Dom. 12 p. Pent.,8",In 13th week after Pentecost,09121008,,,,09,,
1592,2023-06-07 20:17:09.452667+00,2023-07-17 18:39:40.9294+00,Dom. 13 p. Pent.,13th Sunday after Pentecost,09131000,,,,09,,
1593,2023-06-07 20:17:09.619197+00,2023-07-17 18:39:40.930584+00,"Dom. 13 p. Pent.,8",In 14th week after Pentecost,09131008,,,,09,,
1594,2023-06-07 20:17:09.910237+00,2023-07-17 18:39:40.931777+00,Dom. 14 p. Pent.,14th Sunday after Pentecost,09141000,,,,09,,
1595,2023-06-07 20:17:10.06942+00,2023-07-17 18:39:40.932962+00,"Dom. 14 p. Pent.,8",In 15th week after Pentecost,09141008,,,,09,,
1596,2023-06-07 20:17:10.355549+00,2023-07-17 18:39:40.934142+00,Dom. 15 p. Pent.,15th Sunday after Pentecost,09151000,,,,09,,
1597,2023-06-07 20:17:10.508472+00,2023-07-17 18:39:40.935332+00,"Dom. 15 p. Pent.,8",In 16th week after Pentecost,09151008,,,,09,,
1598,2023-06-07 20:17:10.85225+00,2023-07-17 18:39:40.936518+00,Dom. 16 p. Pent.,16th Sunday after Pentecost,09161000,,,,09,,
1599,2023-06-07 20:17:11.024107+00,2023-07-17 18:39:40.93771+00,"Dom. 16 p. Pent.,8",In 17th week after Pentecost,09161008,,,,09,,
1600,2023-06-07 20:17:11.282895+00,2023-07-17 18:39:40.939062+00,Dom. 17 p. Pent.,17th Sunday after Pentecost,09171000,,,,09,,
1601,2023-06-07 20:17:11.445939+00,2023-07-17 18:39:40.94025+00,"Dom. 17 p. Pent.,8",In 18th week after Pentecost,09171008,,,,09,,
1602,2023-06-07 20:17:11.723907+00,2023-07-17 18:39:40.941445+00,Dom. 18 p. Pent.,18th Sunday after Pentecost,09181000,,,,09,,
1603,2023-06-07 20:17:11.880171+00,2023-07-17 18:39:40.942614+00,"Dom. 18 p. Pent.,8",In 19th week after Pentecost,09181008,,,,09,,
1604,2023-06-07 20:17:12.159941+00,2023-07-17 18:39:40.943796+00,Dom. 19 p. Pent.,19th Sunday after Pentecost,09191000,,,,09,,
1605,2023-06-07 20:17:12.299396+00,2023-07-17 18:39:40.944984+00,"Dom. 19 p. Pent.,8",In 20th week after Pentecost,09191008,,,,09,,
1606,2023-06-07 20:17:12.80779+00,2023-07-17 18:39:40.94616+00,Dom. 2 Adventus,2nd Sunday of Advent,01021000,,,,01,,
1613,2023-06-07 20:17:14.912891+00,2023-07-17 18:39:40.954616+00,Dom. 2 Quadragesimae,2nd Sunday of Lent,07021000,,,,07,,
1607,2023-06-07 20:17:13.101396+00,2023-07-17 18:39:40.947348+00,Dom. 2 p. Epiph.,2nd Sunday after Epiphany,05021000,,,,05,,
1608,2023-06-07 20:17:13.269616+00,2023-07-17 18:39:40.948536+00,"Dom. 2 p. Epiph.,8",In the week following the 2nd Sunday after Epiphany,05021008,,,,05,,
1609,2023-06-07 20:17:13.689292+00,2023-07-17 18:39:40.949779+00,Dom. 2 p. Pascha,2nd Sunday after Easter,08031000,,,,08,,
1610,2023-06-07 20:17:13.897192+00,2023-07-17 18:39:40.951026+00,"Dom. 2 p. Pascha,8",In 3rd week after Easter,08031008,,,,08,,
1611,2023-06-07 20:17:14.21436+00,2023-07-17 18:39:40.952229+00,Dom. 2 p. Pent.,"2nd Sunday after Pentecost (also ""Dom. 1 p. Oct. Pent."")",09021000,,,,09,,
1612,2023-06-07 20:17:14.364093+00,2023-07-17 18:39:40.953416+00,"Dom. 2 p. Pent.,8",In 3rd week after Pentecost,09021008,,,,09,,
1614,2023-06-07 20:17:15.20257+00,2023-07-17 18:39:40.955835+00,Dom. 20 p. Pent.,20th Sunday after Pentecost,09201000,,,,09,,
1615,2023-06-07 20:17:15.346164+00,2023-07-17 18:39:40.957009+00,"Dom. 20 p. Pent.,8",In 21st week after Pentecost,09201008,,,,09,,
1616,2023-06-07 20:17:15.609927+00,2023-07-17 18:39:40.958184+00,Dom. 21 p. Pent.,21st Sunday after Pentecost,09211000,,,,09,,
1617,2023-06-07 20:17:15.756893+00,2023-07-17 18:39:40.959419+00,"Dom. 21 p. Pent.,8",In 22nd week after Pentecost,09211008,,,,09,,
1618,2023-06-07 20:17:16.05444+00,2023-07-17 18:39:40.960654+00,Dom. 22 p. Pent.,22nd Sunday after Pentecost,09221000,,,,09,,
1619,2023-06-07 20:17:16.215408+00,2023-07-17 18:39:40.961897+00,"Dom. 22 p. Pent.,8",In 23rd week after Pentecost,09221008,,,,09,,
1620,2023-06-07 20:17:16.468077+00,2023-07-17 18:39:40.963125+00,Dom. 23 p. Pent.,23rd Sunday after Pentecost,09231000,,,,09,,
1621,2023-06-07 20:17:16.621535+00,2023-07-17 18:39:40.964318+00,"Dom. 23 p. Pent.,8",In 24th week after Pentecost,09231008,,,,09,,
1622,2023-06-07 20:17:16.88011+00,2023-07-17 18:39:40.965509+00,Dom. 24 p. Pent.,24th Sunday after Pentecost,09241000,,,,09,,
1623,2023-06-07 20:17:17.029036+00,2023-07-17 18:39:40.966713+00,"Dom. 24 p. Pent.,8",In 25th week after Pentecost,09241008,,,,09,,
1624,2023-06-07 20:17:17.311892+00,2023-07-17 18:39:40.967914+00,Dom. 25 p. Pent.,25th Sunday after Pentecost,09251000,,,,09,,
1625,2023-06-07 20:17:17.53228+00,2023-07-17 18:39:42.384999+00,Dom. 26 p. Pent.,26th Sunday after Pentecost,09261000,,,,09,,
1626,2023-06-07 20:17:17.673365+00,2023-07-17 18:39:40.969084+00,Dom. 27 p. Pent.,27th Sunday after Pentecost,09271000,,,,09,,
1627,2023-06-07 20:17:17.816731+00,2023-07-17 18:39:40.91626+00,Dom. 28 p. Pent.,28th Sunday after Pentecost,09281000,,,,09,,
1628,2023-06-07 20:17:18.313429+00,2023-07-17 18:39:40.917454+00,Dom. 3 Adventus,3rd Sunday of Advent,01031000,,,,01,,
1634,2023-06-07 20:17:20.102255+00,2023-07-17 18:39:40.976159+00,Dom. 3 Quadragesimae,3rd Sunday of Lent,07031000,,,,07,,
1629,2023-06-07 20:17:18.6287+00,2023-07-17 18:39:40.970254+00,Dom. 3 p. Epiph.,3rd Sunday after Epiphany,05031000,,,,05,,
1630,2023-06-07 20:17:18.932136+00,2023-07-17 18:39:40.971422+00,Dom. 3 p. Pascha,3rd Sunday after Easter,08041000,,,,08,,
1631,2023-06-07 20:17:19.132562+00,2023-07-17 18:39:40.972612+00,"Dom. 3 p. Pascha,8",In 4th week after Easter,08041008,,,,08,,
1632,2023-06-07 20:17:19.421594+00,2023-07-17 18:39:40.973801+00,Dom. 3 p. Pent.,3rd Sunday after Pentecost,09031000,,,,09,,
1633,2023-06-07 20:17:19.573398+00,2023-07-17 18:39:40.974978+00,"Dom. 3 p. Pent.,8",In 4th week after Pentecost,09031008,,,,09,,
1635,2023-06-07 20:17:20.542569+00,2023-07-17 18:39:40.977313+00,Dom. 4 Adventus,4th Sunday of Advent,01041000,,,,01,,
1641,2023-06-07 20:17:22.267286+00,2023-07-17 18:39:40.984428+00,Dom. 4 Quadragesimae,4th Sunday of Lent,07041000,,,,07,,
1636,2023-06-07 20:17:20.796007+00,2023-07-17 18:39:40.978503+00,Dom. 4 p. Epiph.,4th Sunday after Epiphany,05041000,,,,05,,
1637,2023-06-07 20:17:21.14826+00,2023-07-17 18:39:40.979701+00,Dom. 4 p. Pascha,4th Sunday after Easter,08051000,,,,08,,
1638,2023-06-07 20:17:21.344312+00,2023-07-17 18:39:40.980857+00,"Dom. 4 p. Pascha,8",In 5th week after Easter,08051008,,,,08,,
1639,2023-06-07 20:17:21.62592+00,2023-07-17 18:39:40.982041+00,Dom. 4 p. Pent.,4th Sunday after Pentecost,09041000,,,,09,,
1640,2023-06-07 20:17:21.770466+00,2023-07-17 18:39:40.983231+00,"Dom. 4 p. Pent.,8",In 5th week after Pentecost,09041008,,,,09,,
1642,2023-06-07 20:17:22.533498+00,2023-07-17 18:39:40.98563+00,Dom. 5 p. Epiph.,5th Sunday after Epiphany,05051000,,,,05,,
1643,2023-06-07 20:17:22.87996+00,2023-07-17 18:39:40.986836+00,Dom. 5 p. Pascha,5th Sunday after Easter,08061000,,,,08,,
1644,2023-06-07 20:17:23.03147+00,2023-07-17 18:39:40.988047+00,"Dom. 5 p. Pascha,8",In 6th week after Easter,08061008,,,,08,,
1645,2023-06-07 20:17:23.292216+00,2023-07-17 18:39:40.989222+00,Dom. 5 p. Pent.,5th Sunday after Pentecost,09051000,,,,09,,
1646,2023-06-07 20:17:23.446279+00,2023-07-17 18:39:40.990428+00,"Dom. 5 p. Pent.,8",In 6th week after Pentecost,09051008,,,,09,,
1647,2023-06-07 20:17:23.638931+00,2023-07-17 18:39:42.386198+00,Dom. 6 p. Epiph.,6th Sunday after Epiphany,05061000,,,,05,,
1648,2023-06-07 20:17:23.793768+00,2023-07-17 18:39:42.356775+00,Dom. 6 p. Pascha,6th Sunday after Easter,08071010,,,,08,,
1649,2023-06-07 20:17:24.049867+00,2023-07-17 18:39:41.068854+00,Dom. 6 p. Pent.,6th Sunday after Pentecost,09061000,,,,09,,
1650,2023-06-07 20:17:24.204355+00,2023-07-17 18:39:40.993003+00,"Dom. 6 p. Pent.,8",In 7th week after Pentecost,09061008,,,,09,,
1651,2023-06-07 20:17:24.473038+00,2023-07-17 18:39:40.994217+00,Dom. 7 p. Pent.,7th Sunday after Pentecost,09071000,,,,09,,
1652,2023-06-07 20:17:24.625841+00,2023-07-17 18:39:40.995449+00,"Dom. 7 p. Pent.,8",In 8th week after Pentecost,09071008,,,,09,,
1653,2023-06-07 20:17:24.875537+00,2023-07-17 18:39:40.996663+00,Dom. 8 p. Pent.,8th Sunday after Pentecost,09081000,,,,09,,
1654,2023-06-07 20:17:25.011499+00,2023-07-17 18:39:40.997867+00,"Dom. 8 p. Pent.,8",In 9th week after Pentecost,09081008,,,,09,,
1655,2023-06-07 20:17:25.273718+00,2023-07-17 18:39:40.999062+00,Dom. 9 p. Pent.,9th Sunday after Pentecost,09091000,,,,09,,
1656,2023-06-07 20:17:25.425924+00,2023-07-17 18:39:41.000235+00,"Dom. 9 p. Pent.,8",In 10th week after Pentecost,09091008,,,,09,,
1657,2023-06-07 20:17:25.610849+00,2023-07-17 18:39:41.001427+00,Dom. Adventus,Sundays in Advent,01001000,,,,01,,
1682,2023-06-07 20:17:31.688115+00,2023-07-17 18:39:41.031557+00,Dom. Pentecostes,"Pentecost Sunday (also ""Whitsunday"")",08081000,,,,08,,
1683,2023-06-07 20:17:31.929747+00,2023-07-17 18:39:41.033514+00,"Dom. Pentecostes,8",In week after Pentecost,08081008,,,,08,,
1685,2023-06-07 20:17:32.820727+00,2023-07-17 18:39:41.036697+00,Dom. Quadragesimae,Sundays in Lent,07001000,,,,07,,
1686,2023-06-07 20:17:33.337592+00,2023-07-17 18:39:41.038021+00,Dom. Quinquagesimae,Quinquagesima Sunday,06031000,,,,06,,
1687,2023-06-07 20:17:33.574415+00,2023-07-17 18:39:41.039264+00,"Dom. Resurrect.,8",In week after Easter Sunday,08011008,,,,08,,
1688,2023-06-07 20:17:34.356579+00,2023-07-17 18:39:41.040512+00,Dom. Resurrectionis,Easter Sunday,08011000,,,,08,,
1689,2023-06-07 20:17:34.955706+00,2023-07-17 18:39:41.041777+00,Dom. Septuagesimae,Septuagesima Sunday,06011000,,,,06,,
1690,2023-06-07 20:17:35.382298+00,2023-07-17 18:39:41.043011+00,Dom. Sexagesimae,Sexagesima Sunday,06021000,,,,06,,
1658,2023-06-07 20:17:26.303496+00,2023-07-17 18:39:42.387382+00,Dom. de Passione,5th Sunday of Lent (Passion Sunday),07051000,,,,07,,
1659,2023-06-07 20:17:26.939142+00,2023-07-17 18:39:41.00261+00,Dom. in Palmis,Palm Sunday,07061000,,,,07,,
1661,2023-06-07 20:17:27.417464+00,2023-07-17 18:39:41.006282+00,Dom. mensis Augusti,Sundays in August,11080100,,,,11,,
1662,2023-06-07 20:17:27.604273+00,2023-07-17 18:39:41.007491+00,Dom. mensis Nov.,Sundays in November,11110100,,,,11,,
1663,2023-06-07 20:17:27.755519+00,2023-07-17 18:39:41.008684+00,Dom. mensis Octobris,Sundays in October,11100100,,,,11,,
1664,2023-06-07 20:17:27.890276+00,2023-07-17 18:39:41.009862+00,Dom. mensis Sept.,Sundays in September,11090100,,,,11,,
1665,2023-06-07 20:17:28.204507+00,2023-07-17 18:39:41.011077+00,Dom. p. Ascensionem,Sunday after Ascension,08071000,,,,08,,
1667,2023-06-07 20:17:28.590103+00,2023-07-17 18:39:41.013452+00,Dom. p. Cor. Christi,Sunday after Corpus Christi,09021010,,,,09,,
1669,2023-06-07 20:17:28.915112+00,2023-07-17 18:39:41.016075+00,Dom. p. Epiphaniam,Sundays after Epiphany,05001000,,,,05,,
1675,2023-06-07 20:17:30.105577+00,2023-07-17 18:39:41.023246+00,Dom. p. Nat. Dom.,Sunday after Christmas,03021000,,,,03,,
1677,2023-06-07 20:17:30.494648+00,2023-07-17 18:39:41.025538+00,Dom. p. Oct. Nat.,Sunday after Octave of Christmas,03031000,,,,03,,
1678,2023-06-07 20:17:30.675463+00,2023-07-17 18:39:41.026665+00,Dom. p. Pent.,Sundays after Pentecost,09001000,,,,09,,
1684,2023-06-07 20:17:32.628801+00,2023-07-17 18:39:41.035246+00,Dom. per annum,"Sundays, Ferial Office",04001000,,,,04,,
2090,2023-06-07 20:17:35.533023+00,2023-07-17 18:39:42.388642+00,Dom. ult. ante Adv.,The last Sunday before Advent,09991010,,,,09,,
1691,2023-06-07 20:17:35.684771+00,2023-07-17 18:39:41.044236+00,Dom.1 mensis Augusti,First Sunday in August,11081100,,,,11,,
1692,2023-06-07 20:17:35.817906+00,2023-07-17 18:39:41.04563+00,Dom.1 mensis Nov.,First Sunday in November,11111100,,,,11,,
1693,2023-06-07 20:17:35.960639+00,2023-07-17 18:39:41.046933+00,Dom.1 mensis Oct.,First Sunday in October,11101100,,,,11,,
1694,2023-06-07 20:17:36.114285+00,2023-07-17 18:39:41.048137+00,Dom.1 mensis Sept.,First Sunday in September,11091100,,,,11,,
1695,2023-06-07 20:17:36.312594+00,2023-07-17 18:39:41.04936+00,Dom.2 mensis Augusti,Second Sunday in August,11082100,,,,11,,
1696,2023-06-07 20:17:36.456819+00,2023-07-17 18:39:41.050575+00,Dom.2 mensis Sept.,Second Sunday in September,11092100,,,,11,,
1697,2023-06-07 20:17:36.606567+00,2023-07-17 18:39:41.051828+00,Dom.3 mensis Sept.,Third Sunday in September,11093100,,,,11,,
1698,2023-06-07 20:17:36.747394+00,2023-07-17 18:39:41.05305+00,Dom.4 mensis Sept.,Fourth Sunday in September,11094100,,,,11,,
1701,2023-06-07 20:17:37.347003+00,2023-07-17 18:39:41.056678+00,Dominica TP,"Sundays, Eastertide",08001000,,,,08,,
1700,2023-06-07 20:17:37.109308+00,2023-07-17 18:39:41.055464+00,Dominica in estate,Sundays in summer,10001000,,,,10,,
2135,2023-06-07 20:17:48.320883+00,2023-07-17 18:39:41.096824+00,Epiphania,Epiphany,05010600,,1,6,05,,
1707,2023-06-07 20:17:48.667565+00,2023-07-17 18:39:41.098047+00,"Epiphania,8",In week after Epiphany,05010608,,,,05,,
1709,2023-06-07 20:17:54.343706+00,2023-07-17 18:39:41.135502+00,Fer. 2 Adventus,Mondays in Advent,01002000,,,,01,,
1710,2023-06-07 20:17:54.489103+00,2023-07-17 18:39:41.13671+00,Fer. 2 Cor. Christi,Monday after Corpus Christi,09022000,,,,09,,
1712,2023-06-07 20:17:55.164645+00,2023-07-17 18:39:41.139099+00,Fer. 2 Hebd. 1 Adv.,"Monday, 1st week, Advent",01012000,,,,01,,
1713,2023-06-07 20:17:55.48874+00,2023-07-17 18:39:41.140296+00,Fer. 2 Hebd. 1 Quad.,"Monday, 1st week, Lent",07012000,,,,07,,
1714,2023-06-07 20:17:55.75243+00,2023-07-17 18:39:41.141591+00,Fer. 2 Hebd. 2 Adv.,"Monday, 2nd week, Advent",01022000,,,,01,,
1716,2023-06-07 20:17:56.205578+00,2023-07-17 18:39:41.144154+00,Fer. 2 Hebd. 2 Quad.,"Monday, 2nd week, Lent",07022000,,,,07,,
